OFFICIAL DRAW FOR STETTLER, AB
Performance: 1. Friday 10 @ 6:30PM
Performance: 2. Saturday 11 @ 6:30PM
Performance: 3. Friday 10 @ 1:00PM
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
LADIES BARREL RACING|L5584C| 6. SWITZER BARBARA (PERF # 2)|HAZENMORE, SK|
LADIES BARREL RACING|R24183| 7. SHIELDS SIERRA (PERF # 2)|CPRA|
LADIES BARREL RACING|L7416| 8. WILEY BRITTANY (PERF # 2)|MANOR, SK|
LADIES BARREL RACING|L6536C| 9. KNITTIG LAURA  (PERF # 2)|VANSCOY, SK|
LADIES BARREL RACING|L5825C| 10. PORTER AMANDA  (PERF # 2)|SOLSGIRTH, MB|
LADIES BARREL RACING|R1398C| 11. ROBINSON MARIA (PERF # 2)|FCA|TIMER DUTIES
LADIES BARREL RACING|R11611| 12. SHIELDS RYLEE (PERF # 2)|CPRA|TIMER DUTIES
LADIES BARREL RACING||PERFORMANCE: 3||
LADIES BARREL RACING|| ||
LADIES BARREL RACING|C6776C| 1. WILSON MARCI (PERF # 3)|CRA|TIMER DUTIES
LADIES BARREL RACING|L6483C| 2. KELLER ROBBI (PERF # 3)|ROCKGLEN, SK |TIMER DUTIES
LADIES BARREL RACING|R038| 3. MCINTYRE JAMIE (PERF # 3)|GCPR|
LADIES BARREL RACING|LOC6527| 4. GELECH LINDSEY (PERF # 3)|STL|
LADIES BARREL RACING|C6998C| 5. ODNEY JORDI (PERF # 3)|CRA|
LADIES BARREL RACING|L7463| 6. BUNNEY JENN (PERF # 3)|BYEMOOR, AB|
LADIES BARREL RACING|C6620C| 7. GETZ JEN (PERF # 3)|CRA|
LADIES BARREL RACING|C2617| 8. LEPPINGTON JACKIE (PERF # 3)|CRA|
LADIES BARREL RACING|L6888C| 9. MCMANN SHAYLEE (PERF # 3)|DONALDA, AB|
LADIES BARREL RACING|L7427| 10. YARSHENKO MARDI (PERF # 3)|MAPLE CREEK SK|
LADIES BARREL RACING|LOC6541| 11. POLE JOANNE (PERF # 3)|STL|
LADIES BARREL RACING|C7207C| 12. GILES TAYLOR (PERF # 3)|CRA|
LADIES BARREL RACING|L7421C| 13. ROOD MEAGHAN (PERF # 3)|BENGOUGH, SK|
LADIES BARREL RACING|L5402C| 14. HOOVER JACQUELINE (PERF # 3)|VANSCOY, SK |
LADIES BARREL RACING|L5550C| 15. DRAKE KARA (PERF # 3)|MOOSE JAW, SK|
LADIES BARREL RACING|L7459| 16. DANCY NANCY (PERF # 3)|RAPID VIEW, SK|
LADIES BARREL RACING|P7434C| 17. WESTON WHITNEY (PERF # 3)|CARDSTON, AB|
LADIES BARREL RACING|L7466| 18. SKOCDOPOLE DIANE (PERF # 3)|BIG VALLEY, AB|
LADIES BARREL RACING|L6390C| 19. ZUNTI TWILA (PERF # 3)|UNITY, SK|
LADIES BARREL RACING|R1023C| 20. MILLARD DENA (PERF # 3)|CPRA|
LADIES BARREL RACING|C394C| 21. SMITH DANA (PERF # 3)|CRA|
LADIES BARREL RACING|C2908C| 22. ELDRIDGE MADISON (PERF # 3)|CRA|
LADIES BARREL RACING|L7303C| 23. POLETZ LIANE (PERF # 3)|DUCHESS, AB|
LADIES BARREL RACING|LOC6547| 24. VANDERLEE NIKI (PERF # 3)|STL|
