OFFICIAL DRAW FOR COUTTS, AB
Performance: 1. Saturday 18 @ 
Performance: 2. Sunday 19 @ 1:00PM
Performance: 3. Saturday 18 @ 
EVENT|CCA#|MEMBER NAME|LOCALE|STOCK NAME/DESCRIPTION
JUNIOR STEER RIDING|J7119C| 1. BARROWS WILLIAM (PERF # 2)|FOREMOST AB|C010 
JUNIOR STEER RIDING|J7493| 2. HUGHSON QUADE (PERF # 2)|FOREMOST, AB|C011 
JUNIOR STEER RIDING|J7037C| 3. SMITH BLAKE (PERF # 2)|ABBEY, SK|C012 
JUNIOR STEER RIDING|J7154C| 4. DAVIDSON-NORRISH WESTON (PERF # 2)|STRONGFIELD, SK|C013 
JUNIOR STEER RIDING|J7423| 5. MITCHELL TYLER (PERF # 2)|BOW ISLAND, AB|C014 
JUNIOR STEER RIDING|J6829C| 6. FRANCIS KENTON (PERF # 2)|CRAVEN, SK|C015 
JUNIOR STEER RIDING|J7501| 7. FRANCIS KURTIS (PERF # 2)|CRAVEN, SK|C016 
JUNIOR STEER RIDING|J7488| 8. BRIGGS ZACHARY (PERF # 2)|MAPLE CREEK, SK|C017 
JUNIOR STEER RIDING|C2905C| 9. PHILLIPS LONNIE (PERF # 2)|CRA|C018 
JUNIOR STEER RIDING||PERFORMANCE: 3||
JUNIOR STEER RIDING|| ||
JUNIOR STEER RIDING|J7523| 1. YEAST COLE (PERF # 3)|MEDICINE HAT, AB|C019 
JUNIOR STEER RIDING|J7275C| 2. SCHELLER TATYM (PERF # 3)|MAPLE CREEK, SK|C020 
JUNIOR STEER RIDING|J6927C| 3. LINK BLAKE (PERF # 3)|MAPLE CREEK, SK|C021 
JUNIOR STEER RIDING|J7327C| 4. MURPHY TY (PERF # 3)|MAPLE CREEK, SK|C022 
JUNIOR STEER RIDING|J7326C| 5. MURPHY KANE (PERF # 3)|MAPLE CREEK, SK|C023 
JUNIOR STEER RIDING|C3134C| 6. TATTRIE DICKSON (PERF # 3)|CRA|C024 
JUNIOR STEER RIDING|C2503| 7. GARDNER BEAU (PERF # 3)|ARROWWOOD, AB|C025 
JUNIOR STEER RIDING|C7178C| 8. HART J W (PERF # 3)|CRA|C026 
JUNIOR STEER RIDING|J6940C| 9. KMITA KOBE (PERF # 3)|WEYBURN, SK|C027 
JUNIOR STEER RIDING|J7530| 10. DUNAND LUCAS (PERF # 3)|CLARESHOLM, AB|C028 
JUNIOR GIRLS BARREL RACING||PERFORMANCE: 1||
JUNIOR GIRLS BARREL RACING|| ||
JUNIOR GIRLS BARREL RACING|J1549C| 1. BOWDITCH AMY (PERF # 1)|SYLVANIA, SK|
JUNIOR GIRLS BARREL RACING|J7079C| 2. COWIE KARLI (PERF # 1)|MANKOTA, SK|
JUNIOR GIRLS BARREL RACING|J1673C| 3. WILSON JANAE (PERF # 1)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7435| 4. WILSON LILY (PERF # 1)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7147C| 5. ANDERSON HALLIE (PERF # 1)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J1193C| 6. GORDON CASSIDY (PERF # 1)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|C6415C| 7. SCHATZ AMBER (PERF # 1)|CRA|
JUNIOR GIRLS BARREL RACING|J7474| 8. GLASCOCK MADISON (PERF # 1)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J6840C| 9. WILSON RYLEE (PERF # 1)|GLEICHEN, AB|
JUNIOR GIRLS BARREL RACING|J7505| 10. KELLETT LARYETTE (PERF # 1)|PICTURE BUTTE, AB|
JUNIOR GIRLS BARREL RACING||PERFORMANCE: 2||
JUNIOR GIRLS BARREL RACING|| ||
JUNIOR GIRLS BARREL RACING|J1662C| 1. RESCH LOGAN (PERF # 2)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|C6757C| 2. AKUNE BROOKE (PERF # 2)|CRA|
JUNIOR GIRLS BARREL RACING|C6627| 3. POWELSON TALIA (PERF # 2)|CRA|
JUNIOR GIRLS BARREL RACING|C6833| 4. POWELSON MAYSA (PERF # 2)|WELLING, AB|
JUNIOR GIRLS BARREL RACING|C7363C| 5. HUGHSON SYDNEY (PERF # 2)|FOREMOST, AB|
JUNIOR GIRLS BARREL RACING|J7502| 6. BROST ERICA (PERF # 2)|IRVINE, AB|
JUNIOR GIRLS BARREL RACING|C3012C| 7. KEELEY KELBY (PERF # 2)|CRA|
JUNIOR GIRLS BARREL RACING||PERFORMANCE: 3||
JUNIOR GIRLS BARREL RACING|| ||
JUNIOR GIRLS BARREL RACING|J6867C| 1. KING CASSIDY (PERF # 3)|WAINWRIGHT AB|
JUNIOR GIRLS BARREL RACING|J7329C| 2. MARCENKO JILL (PERF # 3)|ROCKGLEN, SK|
JUNIOR GIRLS BARREL RACING|J7422| 3. MITCHELL TRISTA (PERF # 3)|BOW ISLAND, AB|
JUNIOR GIRLS BARREL RACING|J7468| 4. MURPHY SYDNEY (PERF # 3)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7381C| 5. WINDJACK SYDNEY (PERF # 3)|MAPLE CREEK, SK|
JUNIOR GIRLS BARREL RACING|J7128C| 6. KIELSTRA ALLY (PERF # 3)|BURDETT, AB|
JUNIOR GIRLS BARREL RACING|C6826C| 7. TURCATO SAYGE (PERF # 3)|CRA|
JUNIOR GIRLS BARREL RACING|C8052| 8. URASAKI JENNA (PERF # 3)|CRA|
JUNIOR GIRLS BARREL RACING|C6808C| 9. SCHUETT JORDYN (PERF # 3)|CRA|
JUNIOR GIRLS BARREL RACING|C2604C| 10. COYNE ASHLEY (PERF # 3)|CRA|
NOVICE BAREBACK ||PERFORMANCE: 1||
NOVICE BAREBACK || ||
NOVICE BAREBACK |J7333C| 1. FERGUSON LANE (PERF # 1)|GRANUM, AB|
NOVICE BAREBACK |C2254C| 2. KLEIN JOHNATHAN (PERF # 1)|CRA|
NOVICE SADDLE BRONC ||PERFORMANCE: 1||
NOVICE SADDLE BRONC || ||
NOVICE SADDLE BRONC |N7511| 1. MACZA LUCAS (PERF # 1)|HIGH RIVER, AB|
NOVICE SADDLE BRONC |7444C| 2. MOEN JB (PERF # 1)|ELROSE, SK|
NOVICE SADDLE BRONC |C7351C| 3. HUGHSON KALE (PERF # 1)|CRA|
NOVICE SADDLE BRONC ||PERFORMANCE: 2||
NOVICE SADDLE BRONC || ||
NOVICE SADDLE BRONC |C2904C| 1. BRITTON ANDREW (PERF # 2)|CRA|
NOVICE SADDLE BRONC |C2276C| 2. THOMSON K'S (PERF # 2)|CRA |
NOVICE BULL RIDING ||PERFORMANCE: 1||
NOVICE BULL RIDING || ||
NOVICE BULL RIDING |J7061C| 1. BRIGGS HAYDEN (PERF # 1)|MAPLE CREEK, SK|C030 
NOVICE BULL RIDING |N6909C| 2. LUMGAIR ARLAN (PERF # 1)|MEADOW LAKE, SK|C031 
NOVICE BULL RIDING |C2161| 3. BRISSON TYLER (PERF # 1)|CRA|C032 
NOVICE BULL RIDING |N7352C| 4. HARTMAN COLE (PERF # 1)|LANCER, SK|C033 
NOVICE BULL RIDING |N1668C| 5. HARTMAN CHAD (PERF # 1)|LANCER, SK|C034 
NOVICE BULL RIDING |1635C| 6. SCHUETT COLTON (PERF # 1)|RAINIER, AB|C035 
NOVICE BULL RIDING |N7342| 7. OBERLE MAC (PERF # 1)|SHAUNAVON, SK|C036 
NOVICE BULL RIDING ||PERFORMANCE: 2||
NOVICE BULL RIDING || ||
NOVICE BULL RIDING |N7486| 1. HENRY KAYDUNN (PERF # 2)|RAYMOND, AB|C037 
NOVICE BULL RIDING |J7069C| 2. TETZ NICHOLAS (PERF # 2)|CALGARY, AB|C038 
NOVICE BULL RIDING |C2276C| 3. THOMSON K'S (PERF # 2)|CRA |C039 
NOVICE BULL RIDING |C2905C| 4. PHILLIPS LONNIE (PERF # 2)|CRA|C040 
LADIES BREAKAWAY ROPING||PERFORMANCE: 1||
LADIES BREAKAWAY ROPING|| ||
LADIES BREAKAWAY ROPING|C6362C| 1. SHEARER JENA (PERF # 1)|CRA|
LADIES BREAKAWAY ROPING|C0186C| 2. BARNSON CLINT (PERF # 1)|CRA|
LADIES BREAKAWAY ROPING|C2013C| 3. MILLER MIKE (PERF # 1)|CRA|
LADIES BREAKAWAY ROPING|C6429C| 4. VANDENBERG SYDNEY (PERF # 1)|CRA|
LADIES BREAKAWAY ROPING|C2280| 5. KELLETT CHASE (PERF # 1)|CRA|
LADIES BREAKAWAY ROPING||PERFORMANCE: 2||
LADIES BREAKAWAY ROPING|| ||
LADIES BREAKAWAY ROPING|J1389C| 1. WRIGHT MADISON (PERF # 2)|LETHBRIDGE, AB|
LADIES BREAKAWAY ROPING|LOC6567| 2. ELM KATIE (PERF # 2)|CLARESHOLM|
LADIES BREAKAWAY ROPING|C6627| 3. POWELSON TALIA (PERF # 2)|CRA|
LADIES BREAKAWAY ROPING||PERFORMANCE: 3||
LADIES BREAKAWAY ROPING|| ||
LADIES BREAKAWAY ROPING|L7450C| 1. ELLIS KATELYN (PERF # 3)|SONNINGDALE, SK|
LADIES BREAKAWAY ROPING|C2626C| 2. SEITZ KASHLEY (PERF # 3)|CRA|
LADIES BREAKAWAY ROPING|C5551| 3. OLSTAD CARLA (PERF # 3)|CRA|
